VICTIMA_PERUANA,EDAD_VICTIMA,VICTIMA_GESTANDO,N_HIJOS,ESTADO_CIVIL_VICTIMA,ESTUDIA,TRABAJA_VICTIMA,TIENE_SEGURO,DIST_DOMICILIO
1,24,0,0,1,0,1,0,El Agustino
1,34,0,1,1,0,1,1,El Agustino
1,23,0,1,1,0,1,0,El Agustino
1,67,0,1,1,0,1,1,El Agustino
1,29,0,1,1,0,1,0,El Agustino
1,25,0,1,1,0,1,0,El Agustino
1,18,0,1,1,0,0,1,El Agustino
1,22,0,1,1,0,1,0,El Agustino
1,23,0,1,1,0,1,1,El Agustino
1,54,0,1,1,0,1,0,El Agustino
0,20,1,1,1,0,0,0,Ate
1,42,0,1,1,0,1,1,El Agustino
1,42,0,1,1,0,1,1,El Agustino
1,42,0,1,1,0,1,1,El Agustino
1,23,0,1,1,0,0,1,El Agustino
1,49,0,1,1,0,1,1,El Agustino
1,21,0,1,1,0,0,1,El Agustino
1,10,0,0,1,1,0,1,El Agustino
1,23,0,1,1,0,1,0,El Agustino
1,31,0,1,1,0,1,1,El Agustino
1,47,0,1,1,0,1,1,El Agustino
1,36,0,1,1,0,1,0,El Agustino
1,29,0,1,1,0,0,0,El Agustino
1,28,0,1,1,0,1,1,El Agustino
1,45,0,1,1,0,0,0,El Agustino
1,28,0,1,1,0,0,1,El Agustino
1,38,0,0,1,0,1,1,El Agustino
1,22,0,1,1,0,0,1,El Agustino
1,33,0,1,1,0,0,1,El Agustino
1,27,0,1,1,0,1,0,El Agustino
1,33,0,1,1,0,0,1,El Agustino
1,22,0,1,1,0,1,1,El Agustino
1,25,0,1,1,0,1,1,El Agustino
1,12,0,0,1,1,0,0,El Agustino
1,12,0,0,1,1,0,0,El Agustino
1,31,0,1,1,0,1,1,El Agustino
1,76,0,1,1,0,0,1,El Agustino
1,13,0,0,1,1,0,1,El Agustino
1,16,0,0,1,1,0,1,El Agustino
1,16,0,0,1,1,0,1,El Agustino
1,16,0,0,1,1,0,1,El Agustino
1,13,0,0,1,1,0,1,El Agustino
1,1,0,0,1,0,0,1,El Agustino
1,1,0,0,1,0,0,1,El Agustino
1,62,0,1,1,0,0,1,El Agustino
1,38,0,1,1,0,0,1,El Agustino
1,10,0,0,1,1,0,1,El Agustino
1,20,0,1,1,0,1,1,El Agustino
1,3,0,0,1,0,0,1,El Agustino
0,16,0,0,1,1,0,0,El Agustino
1,23,0,1,1,0,0,1,El Agustino
1,14,0,0,1,0,0,0,El Agustino
1,14,0,0,1,0,0,0,El Agustino
1,24,0,1,1,0,1,0,El Agustino
1,2,0,0,1,0,0,1,El Agustino
1,33,0,1,1,1,0,1,Lima
1,41,0,0,1,0,1,1,El Agustino
1,40,0,1,1,0,1,1,El Agustino
1,44,0,1,1,0,1,1,El Agustino
0,15,0,0,1,1,1,0,El Agustino
1,31,0,1,1,0,1,0,El Agustino
1,53,0,1,1,0,1,1,El Agustino
1,29,0,1,1,0,1,1,El Agustino
1,35,0,1,1,0,1,0,El Agustino
1,34,0,1,1,0,1,1,El Agustino
1,25,0,1,1,1,1,1,El Agustino
1,46,0,1,1,0,1,1,El Agustino
1,40,0,1,1,0,1,1,El Agustino
1,36,0,0,1,0,1,0,El Agustino
1,35,0,1,1,0,0,1,El Agustino
1,27,0,1,1,0,0,1,El Agustino
1,29,0,1,1,0,0,1,El Agustino
1,34,0,1,1,0,1,1,El Agustino
1,44,0,1,1,0,1,1,El Agustino
1,30,0,1,1,0,1,1,El Agustino
1,38,0,1,1,0,1,1,El Agustino
1,30,0,1,1,0,1,1,El Agustino
1,29,0,1,1,0,1,1,El Agustino
1,44,0,1,1,0,0,1,El Agustino
1,59,0,1,1,0,0,1,El Agustino
1,54,0,1,1,0,1,1,El Agustino
1,33,0,1,1,0,1,0,El Agustino
1,38,0,1,1,0,1,1,El Agustino
1,60,0,1,1,0,0,1,El Agustino
1,60,0,1,1,0,0,1,El Agustino
1,5,0,0,1,1,0,1,El Agustino
1,8,0,0,1,1,0,1,San Luis
1,34,0,1,1,0,1,1,El Agustino
1,40,0,1,1,0,1,1,El Agustino
1,36,0,0,1,0,0,0,La Victoria
1,7,0,0,1,1,0,0,El Agustino
1,9,0,0,1,1,0,0,El Agustino
1,22,0,0,1,1,0,1,El Agustino
1,17,0,0,1,1,0,1,San Martin de Porres
1,37,0,1,1,0,0,1,El Agustino
1,37,0,1,1,0,0,0,El Agustino
1,20,0,0,1,0,0,1,El Agustino
1,20,0,0,1,0,0,1,El Agustino
1,30,0,0,1,0,0,1,El Agustino
1,6,0,0,1,1,0,1,El Agustino
1,9,0,0,1,1,0,1,El Agustino
1,29,0,1,1,0,1,1,El Agustino
1,16,0,0,1,1,0,1,El Agustino
1,37,0,1,1,0,1,1,El Agustino
1,28,0,1,1,0,1,1,El Agustino
1,18,0,0,1,1,0,0,El Agustino
1,14,0,0,1,1,0,1,El Agustino
1,14,0,0,1,1,0,1,El Agustino
1,8,0,0,1,1,0,1,El Agustino
1,8,0,0,1,1,0,1,El Agustino
1,35,0,1,1,0,1,1,El Agustino
1,30,0,1,1,0,0,1,El Agustino
1,26,0,1,1,1,0,1,El Agustino
1,40,0,1,1,0,0,1,El Agustino
1,40,0,1,1,0,0,0,El Agustino
1,12,0,0,1,1,0,0,El Agustino
1,3,0,0,1,0,0,0,El Agustino
1,30,0,1,1,0,0,1,El Agustino
1,10,0,0,1,1,0,1,El Agustino
1,8,0,0,1,1,0,1,El Agustino
1,12,0,0,1,1,0,1,El Agustino
1,32,0,1,1,0,1,0,El Agustino
0,37,0,1,1,0,1,0,El Agustino
1,7,0,0,1,1,0,0,El Agustino
1,31,0,1,1,0,1,1,El Agustino
1,19,0,0,1,0,0,1,Lima
1,42,0,1,1,0,0,1,El Agustino
1,43,0,0,1,0,1,0,El Agustino
1,43,0,0,1,0,1,0,El Agustino
1,43,0,0,1,0,1,0,El Agustino
1,43,0,0,1,0,1,0,El Agustino
1,43,0,0,1,0,1,0,El Agustino
1,36,0,0,1,0,1,1,El Agustino
1,21,0,0,1,1,0,0,El Agustino
1,43,0,1,1,0,1,1,El Agustino
1,43,0,0,1,0,1,1,El Agustino
1,14,1,0,1,0,0,1,El Agustino
0,29,0,1,1,0,0,0,La Molina
1,17,0,0,1,0,0,1,El Agustino
1,46,0,1,1,0,1,0,El Agustino
1,8,0,0,1,0,0,1,La Victoria
1,41,0,0,1,0,1,1,El Agustino
1,17,0,0,1,0,0,1,El Agustino
1,46,0,1,1,0,1,1,La Victoria
1,44,0,1,1,1,1,1,El Agustino
1,14,0,0,1,0,0,1,El Agustino
1,47,0,1,1,0,0,1,El Agustino
1,27,0,1,1,1,0,1,El Agustino
1,31,0,1,1,0,0,1,El Agustino
1,20,0,1,1,0,1,1,El Agustino
1,70,0,0,1,0,0,1,El Agustino
1,51,0,1,1,0,1,1,El Agustino
1,76,0,1,1,0,0,1,El Agustino
1,34,0,1,1,0,0,1,El Agustino
1,53,0,1,1,0,0,1,El Agustino
1,47,0,1,1,0,1,0,El Agustino
1,48,0,1,1,0,1,0,El Agustino
1,48,0,1,1,0,0,1,El Agustino
0,39,0,1,1,0,0,0,El Agustino
1,44,0,1,1,0,1,0,El Agustino
1,32,0,1,1,0,0,1,Ate
1,29,0,1,1,0,1,0,El Agustino
1,21,0,1,1,0,0,1,San Juan de Lurigancho
1,34,0,1,1,0,1,1,El Agustino
1,76,0,1,1,0,0,1,El Agustino
1,45,0,1,1,0,0,0,El Agustino
1,41,0,1,1,0,1,1,El Agustino
1,40,0,1,1,0,0,0,El Agustino
1,22,0,1,1,0,0,1,El Agustino
1,60,0,1,1,0,1,0,El Agustino
1,41,0,1,1,0,1,1,El Agustino
1,38,0,1,1,0,1,0,El Agustino
1,37,0,1,1,0,0,1,El Agustino
1,80,0,1,1,0,0,1,El Agustino
1,38,0,1,1,0,0,1,San Juan de Lurigancho
1,46,0,1,1,0,1,0,Ate
1,69,0,1,1,0,0,0,Santa Anita
1,70,0,1,1,0,0,1,Santa Anita
1,10,0,0,1,0,0,1,Puente Piedra
1,14,0,0,1,1,0,1,San Juan de Lurigancho
1,51,0,0,1,0,0,1,Santa Anita
1,23,0,0,1,1,0,0,Lince
1,47,0,1,1,0,1,1,San Martin de Porres
1,40,0,1,1,0,0,1,Lurigancho
1,12,0,0,1,1,0,1,Lurigancho
1,12,0,0,1,1,0,1,Lurigancho
1,38,0,1,1,0,0,0,Lurigancho
1,34,0,1,1,0,0,1,Lurigancho
1,39,0,1,1,0,1,0,Santiago de Surco
1,23,0,1,1,0,1,1,Lurigancho
1,70,0,0,1,0,1,1,Lurigancho
1,9,0,0,1,1,0,1,Lurigancho
1,11,0,0,1,1,0,1,Ate
1,4,0,0,1,1,0,1,Lurigancho
1,30,0,1,1,1,1,0,San Juan de Lurigancho
1,30,0,1,1,1,1,0,San Juan de Lurigancho
1,21,0,0,1,1,1,0,Lurigancho
1,33,0,1,1,0,0,1,Lurigancho
1,16,0,0,1,1,0,1,Lurigancho
1,23,0,0,1,1,1,1,Lurigancho
1,33,0,1,1,0,0,1,Lurigancho
1,46,0,1,1,0,0,1,Lurigancho
1,15,0,1,1,1,0,1,Lurigancho
1,39,0,1,1,0,0,0,Lurigancho
1,54,0,1,1,0,1,1,Lurigancho
1,12,0,0,1,1,0,1,Lurigancho
1,48,0,1,1,0,1,1,Lurigancho
1,10,0,0,1,1,0,1,Lurigancho
1,50,0,1,1,0,1,1,Lurigancho
1,15,0,0,1,1,0,1,Lurigancho
1,28,0,1,1,0,0,1,Lurigancho
1,7,0,0,1,1,0,1,Lurigancho
1,15,0,0,1,1,0,1,Lurigancho
1,10,0,0,1,1,0,1,Lurigancho
1,9,0,0,1,1,0,1,Lurigancho
1,14,0,0,1,1,0,1,Lurigancho
1,18,0,0,1,0,0,0,Lurigancho
1,22,0,1,1,0,1,1,Lurigancho
1,16,0,0,1,1,0,1,Lurigancho
1,32,0,1,1,0,0,1,Lurigancho
1,9,0,0,1,1,0,1,Lurigancho
1,11,0,0,1,1,0,1,Lurigancho
1,10,0,0,1,1,0,1,Lurigancho
1,4,0,0,1,1,0,1,Lurigancho
1,46,0,1,1,0,0,1,Lurigancho
1,43,0,1,1,0,1,1,Lurigancho
1,36,0,1,1,0,1,0,Lurigancho
1,43,0,1,1,0,1,1,Lurigancho
1,28,0,1,1,0,1,1,Lurigancho
1,21,0,0,1,1,1,1,Lurigancho
1,8,0,0,1,0,0,1,Lurigancho
1,6,0,0,1,0,0,1,Lurigancho
1,28,0,1,1,0,0,1,Lurigancho
1,17,0,1,1,0,0,1,Lurigancho
1,12,0,0,1,1,0,1,Lurigancho
1,12,0,0,1,1,0,1,San Juan de Lurigancho
1,55,0,1,1,0,0,1,Lurigancho
1,44,0,1,1,0,1,0,Lurigancho
1,33,0,1,1,0,0,1,Lurigancho
1,34,0,1,1,0,1,1,Lurigancho
1,46,0,1,1,0,0,0,Lurigancho
1,14,0,0,1,1,0,0,Lurigancho
1,74,0,1,1,0,0,1,Lurigancho
1,45,0,1,1,0,0,1,Lurigancho
0,27,0,1,1,0,0,0,Lurigancho
1,45,0,1,1,0,0,1,Lurigancho
1,45,0,1,1,0,0,1,Lurigancho
1,14,0,0,1,1,0,1,Lurigancho
1,44,0,1,1,0,1,1,Lurigancho
1,43,0,1,1,0,0,1,Lurigancho
1,24,0,1,1,0,1,1,Lurigancho
1,17,0,0,1,1,0,0,Lurigancho
1,17,1,0,1,0,0,1,Lurigancho
1,41,0,1,1,0,1,1,Lurigancho
1,38,0,1,1,0,0,1,Lurigancho
1,33,0,1,1,0,0,1,Lurigancho
1,25,0,1,1,0,0,1,Lurigancho
1,32,0,1,1,0,1,1,Villa El Salvador
1,66,0,1,1,0,1,1,Carabayllo
1,38,0,0,1,1,1,0,Breña
1,30,0,1,1,1,0,1,Ancon
1,17,0,0,1,0,0,1,Carabayllo
1,24,0,0,1,0,0,1,Pachacamac
1,43,0,0,1,0,1,1,Chorrillos
1,34,0,1,1,0,1,0,San Martin de Porres
1,30,0,1,1,1,1,0,Comas
1,16,0,0,1,1,0,1,San Borja
1,60,0,1,1,0,0,0,Lima
1,25,0,1,1,0,1,1,Santa Anita
1,43,0,1,1,0,1,1,Santa Anita
1,13,0,0,1,1,0,1,Rimac
1,31,0,0,1,0,0,1,San Juan de Lurigancho
1,58,0,1,1,0,0,1,Breña
1,51,0,1,1,0,0,1,Comas
1,17,0,0,1,1,1,0,Los Olivos
1,25,0,1,1,0,1,1,La Victoria
1,27,0,0,1,0,1,0,Ate
1,71,0,1,1,0,0,1,Ate
1,15,0,0,1,1,0,0,Ate
1,47,0,1,1,0,1,0,Ate
1,63,0,1,1,0,1,1,Ate
1,35,0,1,1,0,1,1,Ate
1,22,0,1,1,0,1,0,Ate
1,31,0,1,1,0,0,0,Ate
1,64,0,1,1,0,1,0,Ate
1,25,0,1,1,0,0,0,Ate
1,30,1,1,1,0,0,1,Ate
1,40,0,1,1,0,1,1,Ate
1,41,0,1,1,0,1,1,Ate
1,31,0,1,1,0,0,0,Chaclacayo
1,30,0,1,1,0,0,0,Ate
1,25,0,1,1,0,1,1,Ate
1,28,0,0,1,0,1,1,Ate
1,30,0,1,1,0,1,0,Ate
1,24,0,0,1,0,0,0,Ate
1,24,1,1,1,0,0,0,Ate
1,8,0,0,1,0,0,1,Ate
1,47,0,0,1,0,1,0,Ate
1,16,0,0,1,0,0,0,Ate
1,38,0,1,1,0,1,1,Ate
1,43,0,1,1,0,1,0,Ate
1,55,0,1,1,0,0,0,Ate
1,25,0,1,1,0,1,0,Ate
1,35,0,1,1,0,1,1,Ate
1,22,0,1,1,0,1,1,Ate
1,13,0,0,1,1,0,1,Ate
1,8,0,0,1,1,0,0,Ate
1,16,0,0,1,0,0,1,Ate
1,45,0,1,1,0,1,1,Ate
1,3,0,0,1,0,0,1,Ate
1,27,0,1,1,0,1,0,Ate
1,40,0,1,1,0,0,0,Ate
1,44,0,1,1,0,1,1,Ate
1,24,0,1,1,0,1,1,Ate
1,33,0,1,1,0,0,1,Ate
1,21,0,1,1,0,1,1,Ate
1,43,0,1,1,0,1,0,Ate
1,25,0,1,1,0,0,0,Ate
1,25,0,1,1,0,0,0,Ate
1,43,0,0,1,0,1,1,San Juan de Lurigancho
1,24,0,0,1,0,1,1,Ate
1,46,0,1,1,0,0,1,Ate
1,42,0,1,1,0,0,1,Ate
1,33,0,1,1,0,0,1,Ate
1,38,0,1,1,0,0,1,Ate
1,43,0,1,1,0,1,0,Ate
1,27,0,1,1,0,1,1,Ate
1,32,0,1,1,0,0,0,Ate
1,10,0,0,1,1,0,1,Ate
1,40,0,1,1,0,1,1,Ate
1,25,0,1,1,0,1,1,Ate
1,20,0,1,1,0,1,1,Ate
1,30,0,1,1,0,1,1,Ate
1,35,0,1,1,0,0,1,Ate
1,21,0,1,1,0,1,0,Ate
1,48,0,1,1,0,0,1,Ate
1,38,0,1,1,0,0,1,Ate
1,36,0,1,1,0,1,0,Ate
1,24,0,1,1,1,1,0,Ate
1,48,0,1,1,0,1,1,Ate
1,10,0,0,1,1,0,1,Ate
1,36,0,1,1,0,0,1,Ate
1,36,0,1,1,0,1,0,Ate
1,36,0,1,1,0,1,0,Ate
1,29,0,1,1,0,1,0,Ate
1,41,0,1,1,0,1,1,Ate
1,39,0,1,1,0,1,1,Ate
1,31,0,1,1,0,1,1,Ate
1,36,0,1,1,0,0,0,Ate
1,36,0,1,1,0,1,1,Ate
1,18,0,0,1,0,1,0,Ate
1,75,0,1,1,0,1,1,Ate
1,33,0,1,1,0,0,0,Ate
1,31,0,1,1,0,0,1,Ate
1,57,0,1,1,0,1,1,Ate
1,24,0,0,1,0,0,1,Ate
1,38,0,1,1,0,1,1,Ate
1,39,0,1,1,0,0,1,Ate
1,41,0,1,1,0,0,1,Ate
1,56,0,1,1,0,0,1,Ate
1,27,0,1,1,0,1,0,Ate
1,16,0,0,1,1,1,1,Ate
1,12,0,0,1,1,0,0,Ate
1,32,0,0,1,0,1,1,Ate
1,30,0,1,1,0,0,1,Ate
1,32,0,1,1,0,1,1,Ate
1,17,0,1,1,0,0,0,Ate
1,15,0,0,1,1,0,1,Ate
1,19,0,0,1,0,0,0,Ate
1,44,0,1,1,0,0,1,Ate
1,26,0,1,1,0,0,1,Ate
1,23,1,1,1,0,0,1,Ate
1,33,0,1,1,0,0,0,Ate
1,51,0,1,1,0,1,1,Ate
1,46,0,1,1,0,1,1,Ate
1,41,0,1,1,0,0,1,Ate
1,34,0,1,1,0,0,1,Ate
1,83,0,1,1,0,1,0,Ate
1,36,0,0,1,0,1,1,Ate
1,51,0,1,1,0,0,0,Ate
1,13,0,0,1,0,0,1,Ate
1,30,0,1,1,0,1,1,Ate
1,13,0,0,1,0,0,1,Ate
1,17,0,0,1,1,0,1,Ate
1,14,0,0,1,1,0,1,Ate
1,30,0,1,1,0,1,1,Ate
1,44,0,1,1,0,1,1,Ate
1,14,0,0,1,1,0,1,Ate
1,32,0,1,1,0,0,0,Ate
1,25,0,1,1,0,1,1,Ate
1,24,0,0,1,0,0,0,Ate
1,20,0,1,1,0,1,0,Ate
1,28,0,1,1,0,1,0,Ate
1,26,0,1,1,0,1,1,Ate
1,33,0,1,1,0,0,0,Ate
1,35,0,1,1,0,1,0,Ate
1,38,0,1,1,0,1,1,Ate
1,56,0,1,1,0,0,1,Ate
1,22,0,0,1,0,1,0,Ate
1,31,0,1,1,0,0,0,Ate
1,31,0,1,1,0,0,1,Ate
1,45,0,1,1,0,1,1,Ate
1,65,0,1,1,0,1,0,Ate
1,37,0,1,1,0,1,1,Ate
1,40,0,0,1,0,0,0,Ate
1,27,0,1,1,0,0,1,Ate
1,31,0,1,1,0,0,0,Ate
1,35,0,1,1,0,0,0,Ate
1,30,0,1,1,0,0,0,Ate
1,26,0,1,1,0,0,1,Ate
1,27,0,1,1,0,0,1,Ate
1,30,0,1,1,0,0,1,Ate
1,22,0,1,1,0,0,0,Ate
1,32,0,1,1,0,1,1,Ate
1,28,0,1,1,0,1,1,Ate
1,31,0,1,1,0,0,1,Ate
1,18,0,1,1,0,0,1,Ate
1,33,0,1,1,0,1,0,Ate
1,50,0,1,1,0,0,1,Ate
1,23,0,1,1,0,0,0,Ate
1,28,0,1,1,0,0,0,Ate
1,44,0,1,1,0,0,1,Ate
1,12,0,0,1,0,0,1,Ate
1,35,0,1,1,0,1,1,Ate
1,35,0,1,1,0,1,1,Ate
1,12,0,0,1,1,0,1,Ate
1,45,0,1,1,0,1,1,Ate
1,20,0,1,1,0,0,1,Ate
1,22,0,1,1,0,0,1,La Victoria
1,44,0,0,1,0,0,1,Ate
1,20,0,0,1,0,0,0,Ate
1,10,0,0,1,1,0,0,Ate
1,6,0,0,1,1,0,0,Ate
1,34,0,1,1,0,1,0,Ate
1,2,0,0,1,0,0,1,Chaclacayo
1,20,0,1,1,0,0,0,Chaclacayo
1,19,0,1,1,0,0,0,Ate
1,32,0,1,1,1,1,0,Ate
1,33,0,1,1,0,0,1,Ate
1,8,0,0,1,1,0,1,Ate
1,22,0,1,1,0,0,1,Ate
1,25,0,1,1,0,0,1,Ate
1,38,0,1,1,0,1,0,Ate
1,31,0,1,1,0,0,1,Ate
1,50,0,1,1,0,0,1,Ate
1,43,0,1,1,0,0,1,Ate
1,38,0,1,1,0,1,1,Ate
1,33,0,1,1,0,0,1,Ate
1,50,0,1,1,0,1,1,Ate
1,22,0,1,1,0,1,1,Ate
1,73,0,0,1,0,0,1,Ate
1,51,0,1,1,0,1,1,Ate
1,41,1,1,1,0,1,0,Ate
1,43,0,1,1,0,0,0,Ate
1,43,0,1,1,0,0,0,Ate
1,27,0,1,1,0,1,1,Ate
1,10,0,0,1,1,0,1,Ate
1,33,0,1,1,1,0,1,Ate
1,55,0,1,1,0,1,0,Ate
1,27,0,1,1,0,1,1,Ate
1,26,0,1,1,0,1,1,Ate
1,21,0,1,1,0,0,1,Ate
1,41,0,1,1,0,1,1,Ate
1,46,0,1,1,0,1,1,Ate
1,23,0,1,1,0,0,1,Ate
1,46,0,1,1,0,1,1,Ate
1,24,0,1,1,0,0,1,Ate
1,52,0,1,1,0,0,0,Ate
1,36,0,1,1,0,0,1,Ate
1,22,0,1,1,0,0,1,Ate
1,38,0,1,1,0,0,0,Ate
1,19,0,1,1,0,0,1,Ate
1,15,0,0,1,0,0,1,Ate
1,13,0,0,1,1,0,1,Ate
1,18,0,0,1,0,0,0,Ate
1,49,0,1,1,0,1,1,Ate
1,6,0,0,1,1,0,1,Ate
1,14,0,0,1,1,0,1,Ate
1,17,0,0,1,0,1,0,Ate
1,39,0,1,1,1,0,0,Ate
0,22,1,1,1,0,1,0,Ate
1,27,0,1,1,0,0,0,Ate
1,28,0,1,1,0,1,0,Ate
1,19,0,1,1,0,0,1,Ate
1,26,0,1,1,0,1,0,Ate
1,43,0,1,1,0,0,0,Ate
1,57,0,1,1,0,0,1,Ate
1,76,0,1,1,0,0,1,Ate
1,76,0,1,1,0,0,1,Ate
1,47,0,1,1,0,1,0,Ate
1,7,0,0,1,1,0,1,Ate
1,29,0,1,1,0,0,0,Ate
1,33,0,1,1,0,0,0,Ate
1,25,0,1,1,0,0,1,Ate
1,14,1,0,1,0,0,0,Ate
1,45,0,1,1,0,0,0,Ate
1,32,0,1,1,0,0,1,Ate
1,8,0,0,1,1,0,1,Ate
1,28,0,1,1,0,1,1,Ate
1,27,0,1,1,0,0,1,Ate
1,33,0,1,1,0,0,1,Ate
1,24,0,1,1,0,0,1,Ate
1,33,0,1,1,0,1,1,Ate
1,38,0,1,1,0,1,1,Ate
1,37,0,1,1,0,0,1,Ate
1,42,0,1,1,0,1,1,Ate
1,35,0,1,1,0,1,1,Ate
1,32,0,1,1,0,1,0,Ate
1,30,0,1,1,0,1,1,Ate
1,64,0,1,1,0,0,1,Ate
1,29,0,1,1,0,1,1,Ate
1,34,0,1,1,0,1,1,Ate
1,41,0,1,1,0,1,1,Ate
1,51,0,1,1,0,1,0,Ate
1,44,0,1,1,0,1,1,Ate
1,36,1,1,1,0,1,1,Ate
1,35,0,1,1,0,0,0,Ate
1,17,0,0,1,1,0,0,Ate
1,23,0,1,1,0,1,1,Ate
1,21,0,1,1,0,1,1,Ate
1,25,1,0,1,0,1,1,Ate
1,46,0,1,1,0,1,1,Ate
1,25,1,1,1,0,0,1,Ate
1,36,0,1,1,0,1,1,Ate
1,47,0,1,1,0,1,1,Lurigancho
1,44,0,1,1,0,0,1,Ate
1,53,0,0,1,0,0,1,Ate
1,44,0,1,1,0,1,1,Ate
1,24,0,1,1,0,0,0,Ate
1,22,0,1,1,0,0,0,Ate
1,30,0,1,1,0,1,1,Ate
1,43,0,1,1,0,1,0,Ate
1,34,0,1,1,0,1,0,Ate
1,36,0,1,1,0,1,1,Ate
1,28,0,1,1,1,1,1,Ate
1,60,0,1,1,0,0,0,Ate
1,37,0,1,1,0,1,1,Ate
1,35,0,1,1,0,0,1,Ate
1,26,0,1,1,0,0,0,Ate
1,44,0,1,1,0,0,0,Ate
1,45,0,1,1,0,1,0,Ate
1,29,0,1,1,0,1,1,Ate
1,17,0,0,1,1,0,1,Ate
1,36,0,1,1,0,0,0,Ate
1,42,0,1,1,0,1,1,Ate
1,37,0,1,1,0,0,1,Ate
1,54,0,1,1,0,1,1,Ate
1,49,0,1,1,0,0,0,Ate
1,25,0,0,1,0,0,1,Ate
1,40,0,0,1,0,1,1,Ate
1,35,0,1,1,0,0,0,Ate
1,38,0,1,1,0,1,0,Ate
1,27,0,1,1,0,0,1,Ate
1,19,0,1,1,0,0,0,Ate
1,28,0,1,1,0,1,1,Ate
1,32,0,1,1,0,1,0,Ate
1,14,0,0,1,1,0,1,Ate
1,14,0,0,1,1,0,1,Ate
1,14,0,0,1,0,0,0,Ate
0,29,0,1,1,0,1,0,Ate
1,39,0,1,1,0,1,1,Ate
1,40,0,1,1,0,1,1,Ate
1,38,0,1,1,0,0,1,Ate
1,13,0,0,1,1,0,0,Ate
1,38,0,1,1,0,1,1,Ate
1,34,0,1,1,0,0,1,Ate
1,27,0,1,1,0,0,1,Ate
1,20,0,1,1,0,0,1,Ate
1,47,0,1,1,0,1,1,Ate
1,20,0,1,1,0,1,1,Ate
1,26,0,1,1,0,1,1,Ate
1,40,0,1,1,0,1,1,Ate
1,66,0,1,1,0,0,1,Ate
1,54,0,0,1,0,0,0,Ate
1,58,0,1,1,0,1,1,Ate
1,55,0,0,1,0,0,0,Ate
1,27,0,1,1,0,0,1,Ate
1,30,0,1,1,0,1,1,Ate
1,5,0,0,1,1,0,0,Ate
1,43,0,1,1,0,1,0,Ate
1,32,0,1,1,0,1,1,Ate
1,34,0,1,1,0,1,1,Ate
1,34,0,1,1,0,1,1,Ate
1,30,0,1,1,0,0,1,Ate
1,14,0,0,1,1,0,1,Ate
1,34,0,1,1,0,0,1,Ate
1,35,0,1,1,0,1,1,Ate
1,24,0,1,1,0,0,1,Ate
1,25,0,1,1,0,0,0,Ate
1,22,0,1,1,0,0,1,Ate
1,16,0,0,1,0,1,0,Ate
1,53,0,1,1,0,1,1,Ate
1,31,0,1,1,0,1,0,Ate
1,48,0,1,1,0,1,1,Ate
1,23,0,1,1,0,1,1,Ate
1,27,0,1,1,0,1,0,Ate
1,29,0,1,1,0,1,0,Ate
1,24,0,1,1,0,0,1,Ate
1,46,0,1,1,0,0,1,Ate
1,8,0,0,1,0,0,0,Ate
1,20,0,1,1,0,1,1,Ate
1,56,0,1,1,0,1,0,Ate
1,38,0,1,1,0,1,1,Ate
1,16,0,0,1,1,0,0,Ate
1,43,0,1,1,0,1,0,Ate
1,9,0,0,1,1,0,0,Ate
1,25,1,1,1,0,1,1,Ate
1,35,0,1,1,0,0,0,Ate
1,6,0,0,1,1,0,1,Ate
1,6,0,0,1,1,0,1,Ate
1,35,0,1,1,0,0,1,Ate
1,4,0,0,1,0,0,1,Ate
1,8,0,0,1,1,0,1,Ate
1,8,0,0,1,1,0,1,Ate
1,20,0,0,1,0,0,1,Ate
1,4,0,0,1,0,0,1,Ate
1,64,0,1,1,0,0,1,Ate
1,13,0,0,1,0,0,1,Ate
1,10,0,0,1,1,0,1,Ate
1,46,0,0,1,0,0,1,Ate
1,31,0,1,1,1,0,1,Ate
1,28,0,1,1,1,0,1,Ate
1,19,0,1,1,0,0,0,Ate
1,35,0,1,1,0,0,1,Ate
1,23,0,0,1,1,0,1,Lurigancho
1,49,0,1,1,0,1,1,Ate
1,16,0,0,1,1,0,1,Ate
1,19,0,0,1,0,0,1,Ate
1,7,0,0,1,1,0,1,Ate
1,33,0,1,1,0,1,1,Ate
1,13,0,0,1,1,0,1,Ate
1,34,0,1,1,0,0,1,Ate
1,13,0,0,1,1,0,0,Ate
1,31,0,1,1,0,0,1,Ate
1,33,0,0,1,0,1,0,Ate
1,25,0,0,1,0,0,1,Ate
1,64,0,1,1,0,1,1,Ate
1,18,0,0,1,1,0,1,Ate
1,53,0,1,1,0,0,0,Ate
1,65,0,1,1,0,0,1,Ate
1,17,0,1,1,1,0,1,Ate
1,10,0,0,1,1,0,0,Ate
1,25,0,1,1,0,0,1,Ate
1,36,0,1,1,0,1,1,Ate
1,9,0,0,1,1,0,1,Ate
1,62,0,1,1,0,0,0,Ate
1,27,0,1,1,0,0,1,Ate
1,5,0,0,1,1,0,1,Ate
1,14,0,0,1,1,0,1,Ate
1,43,0,0,1,0,1,1,Ate
1,11,0,0,1,0,0,1,Ate
1,11,0,0,1,0,0,1,Ate
1,34,0,0,1,0,0,1,Ate
1,20,0,0,1,0,1,1,Ate
1,20,0,0,1,0,1,1,Ate
1,20,0,0,1,0,1,1,Ate
1,46,0,1,1,0,0,1,Ate
1,11,0,0,1,1,0,1,Ate
1,48,0,1,1,0,0,1,Ate
1,14,0,0,1,1,0,0,Ate
